11	हलफनामे	NN	<fs af='हलफनामा,n,m,sg,3,o,0_से,0' drel='k5:कराने' posn='110' vpos='vib_2' name='हलफनामे' chunkId='NP4' chunkType='head:NP4'>
12	से	PSP	<fs af='से,psp,,,,,,' posn='120' drel='lwg__psp:हलफनामे' chunkType='child:NP4' name='से'>
13	अपनी	PRP	<fs af='अपना,pn,f,any,any,d,0,0' drel='r6:किरकिरी' posn='130' name='अपनी' chunkId='NP5' chunkType='head:NP5'>
14	किरकिरी	NN	<fs af='किरकिरी,n,f,sg,3,d,0,0' drel='pof:कराने' posn='140' name='किरकिरी' chunkId='NP6' chunkType='head:NP6'>
15	कराने	VM	<fs af='करा,v,any,sg,3,o,ना_के_बाद,nA' drel='k7t:है' posn='150' vpos='tam_2_3' name='कराने' chunkId='VGNN' chunkType='head:VGNN'>
16	के	PSP	<fs af='के,psp,,,,,,' posn='160' drel='lwg__psp:कराने' chunkType='child:VGNN' name='के2'>
17	बाद	NST	<fs af='बाद,nst,m,sg,3,d,,' posn='170' drel='lwg__nst:कराने' chunkType='child:VGNN' name='बाद'>
18	केंद्र	NNPC	<fs af='केंद्र,n,m,sg,3,d,0,0' posn='180' drel='pof__cn:सरकार' chunkType='child:NP7' name='केंद्र'>
19	सरकार	NNP	<fs af='सरकार,n,f,sg,3,d,0,0' drel='k1:है' posn='190' name='सरकार' chunkId='NP7' chunkType='head:NP7'>
20	अब	PRP	<fs af='अब,pn,,,,d,,' drel='k7t:है' posn='200' name='अब' chunkId='NP8' chunkType='head:NP8'>
21	नया	JJ	<fs af='नया,adj,m,sg,,d,,' posn='210' drel='nmod__adj:हलफनामा' chunkType='child:NP9' name='नया'>
22	हलफनामा	NN	<fs af='हलफनामा,n,m,sg,3,d,0,0' drel='k2:करने' posn='220' name='हलफनामा' chunkId='NP9' chunkType='head:NP9'>
23	पेश	JJ	<fs af='पेश,adj,any,any,,,,' drel='pof:करने' posn='230' name='पेश2' chunkId='JJP2' chunkType='head:JJP2'>
24	करने	VM	<fs af='कर,v,any,sg,any,o,ना_का,nA' drel='r6:तैयारी' posn='240' vpos='tam_2' name='करने' chunkId='VGNN2' chunkType='head:VGNN2'>
25	की	PSP	<fs af='का,psp,f,sg,,o,,' posn='250' drel='lwg__psp:करने' chunkType='child:VGNN2' name='की'>
26	तैयारी	NN	<fs af='तैयारी,n,f,sg,3,o,0_में,0' drel='k7:है' posn='260' vpos='vib_2' name='तैयारी' chunkId='NP10' chunkType='head:NP10'>
27	में	PSP	<fs af='में,psp,,,,,,' posn='270' drel='lwg__psp:तैयारी' chunkType='child:NP10' name='में2'>
28	है	VM	<fs af='है,v,any,sg,3,,है,hE' stype='declarative' posn='280' voicetype='active' name='है' chunkId='VGF' chunkType='head:VGF'>
29	.	SYM	<fs af='.,punc,,,,,,' drel='rsym:है' posn='290' name='.' chunkId='BLK' chunkType='head:BLK'>
</Sentence>


<Sentence id="2">
1	रक्षा	NNPC	<fs af='रक्षा,n,f,sg,3,d,0,0' posn='10' drel='pof__cn:मंत्रालय' chunkType='child:NP' name='रक्षा'>
2	-	SYM	<fs af='-,punc,,,,,,' posn='20' drel='rsym:मंत्रालय' chunkType='child:NP' name='-'>
3	मंत्रालय	NNP	<fs af='मंत्रालय,n,m,sg,3,o,0_द्वारा,0' drel='k1:करने' posn='30' vpos='vib_4' name='मंत्रालय' chunkId='NP' chunkType='head:NP'>
4	द्वारा	PSP	<fs af='द्वारा,psp,,,,,,' posn='40' drel='lwg__psp:मंत्रालय' chunkType='child:NP' name='द्वारा'>
5	हलफनामा	NN	<fs af='हलफनामा,n,m,sg,3,d,0,0' drel='k2:करने' posn='50' name='हलफनामा' chunkId='NP2' chunkType='head:NP2' cref='i79%1:t31' crefHead='हलफनामा:i79'>
6	दायर	JJ	<fs af='दायर,adj,any,any,,,,' drel='pof:करने' posn='60' name='दायर' chunkId='JJP' chunkType='head:JJP'>
7	करने	VM	<fs af='कर,v,any,sg,3,o,ना_के_बाद,nA' drel='k7t:किया' posn='70' vpos='tam_2_3' name='करने' chunkId='VGNN' chunkType='head:VGNN'>
8	के	PSP	<fs af='के,psp,,,,,,' posn='80' drel='lwg__psp:करने' chunkType='child:VGNN' name='के'>
9	बाद	NST	<fs af='बाद,nst,m,sg,3,d,,' posn='90' drel='lwg__nst:करने' chunkType='child:VGNN' name='बाद'>
10	विपक्ष	NN	<fs af='विपक्ष,n,m,sg,3,o,0_ने,0' drel='k1:किया' posn='100' vpos='vib_2' name='विपक्ष' chunkId='NP3' chunkType='head:NP3'>
11	ने	PSP	<fs af='ने,psp,,,,,,' posn='110' drel='lwg__psp:विपक्ष' chunkType='child:NP3' name='ने'>
12	दावा	NN	<fs af='दावा,n,m,sg,3,d,0,0' drel='pof:किया' posn='120' name='दावा' chunkId='NP4' chunkType='head:NP4'>
13	किया	VM	<fs af='कर,v,m,sg,3,,या_था,yA' stype='declarative' posn='130' voicetype='active' vpos='tam_2' name='किया' chunkId='VGF' chunkType='head:VGF'>
14	था	VAUX	<fs af='था,v,m,sg,3,,था,WA' posn='140' drel='lwg__vaux:किया' chunkType='child:VGF' name='था'>
15	कि	CC	<fs af='कि,avy,,,,,,' drel='k2:किया' posn='150' name='कि' chunkId='CCP' chunkType='head:CCP'>
16	इसमें	PRP	<fs af='यह,pn,any,sg,3,o,में,meM' drel='k7:दे' posn='160' name='इसमें' chunkId='NP5' chunkType='head:NP5' cref='i78%1:t31' crefHead='इसमें:i78'>
17	जॉर्ज	NNPC	<fs af='जॉर्ज,n,m,sg,3,d,0,0' posn='170' drel='pof__cn:फर्नान्डिज़' chunkType='child:NP6' name='जॉर्ज' cref='i11%0:t4'>
18	फर्नान्डिज़	NNP	<fs af='फर्नान्डिज़,n,m,sg,3,o,0_को,0' drel='k4:दे' posn='180' vpos='vib_3' name='फर्नान्डिज़' chunkId='NP6' chunkType='head:NP6' cref='i11%1:t4' crefHead='फर्नान्डिज़:i11' crefType='part-of:i11'>
19	को	PSP	<fs af='को,psp,,,,,,' posn='190' drel='lwg__psp:फर्नान्डिज़' chunkType='child:NP6' name='को'>
20	क्लीन	NNC	<fs af='क्लीन,adj,any,any,,d,,' posn='200' drel='pof__cn:चिट' chunkType='child:NP7' name='क्लीन'>
21	चिट	NN	<fs af='चिट,n,f,sg,3,d,0,0' drel='k2:दे' posn='210' name='चिट' chunkId='NP7' chunkType='head:NP7'>
22	दे	VM	<fs af='दे,v,f,sg,3,,0_दे+या_जा+या१_है,0' drel='ccof:कि' stype='declarative' posn='220' voicetype='passive' vpos='tam_2_3_4' name='दे' chunkId='VGF2' chunkType='head:VGF2'>
23	दी	VAUX	<fs af='दे,v,f,sg,3,,या,yA' posn='230' drel='lwg__vaux:दे' chunkType='child:VGF2' name='दी'>
24	गई	VAUX	<fs af='जा,v,f,sg,3,,या१,yA1' posn='240' drel='lwg__vaux:दे' chunkType='child:VGF2' name='गई'>
25	है	VAUX	<fs af='है,v,any,sg,3,,है,hE' posn='250' drel='lwg__vaux:दे' chunkType='child:VGF2' name='है'>
26	.	SYM	<fs af='.,punc,,,,,,' drel='rsym:किया' posn='260' name='.' chunkId='BLK' chunkType='head:BLK'>
</Sentence>


<Sentence id="3">
1	उच्च	JJ	<fs af='उच्च,adj,any,any,,o,,' posn='10' drel='nmod__adj:सूत्रों' chunkType='child:NP' name='उच्च'>
2	पदस्थ	JJ	<fs af='पदस्थ,adj,any,any,,o,,' posn='20' drel='nmod__adj:सूत्रों' chunkType='child:NP' name='पदस्थ'>
3	सूत्रों	NN	<fs af='सूत्र,n,m,pl,3,o,0_का,0' drel='k1:कहना' posn='30' vpos='vib_4' name='सूत्रों' chunkId='NP' chunkType='head:NP'>
4	का	PSP	<fs af='का,psp,m,sg,,d,,' posn='40' drel='lwg__psp:सूत्रों' chunkType='child:NP' name='का'>
5	कहना	VM	<fs af='कह,v,any,any,3,d,ना,nA' drel='k1:है' posn='50' name='कहना' chunkId='VGNN' chunkType='head:VGNN'>
6	है	VM	<fs af='है,v,any,sg,3,,है,hE' stype='declarative' posn='60' voicetype='active' name='है' chunkId='VGF' chunkType='head:VGF'>
7	कि	CC	<fs af='कि,avy,,,,,,' drel='k2:कहना' posn='70' name='कि' chunkId='CCP' chunkType='head:CCP'>
8	नए	JJ	<fs af='नया,adj,m,sg,,o,,' posn='80' drel='nmod__adj:हलफनामे' chunkType='child:NP2' name='नए'>
9	हलफनामे	NN	<fs af='हलफनामा,n,m,sg,3,o,0_में,0' drel='k7p:बनाया' posn='90' vpos='vib_3' name='हलफनामे' chunkId='NP2' chunkType='head:NP2'>
10	में	PSP	<fs af='में,psp,,,,,,' posn='100' drel='lwg__psp:हलफनामे' chunkType='child:NP2' name='में'>
11	उन	DEM	<fs af='वह,pn,any,pl,3,o,,' posn='110' drel='nmod__adj:अधिकारियों' chunkType='child:NP3' name='उन' cref='i73%0:t28'>
12	अधिकारियों	NN	<fs af='अधिकारी,n,m,pl,3,o,0_को,0' drel='k2:बनाया' posn='120' vpos='vib_3_RP' name='अधिकारियों' chunkId='NP3' chunkType='head:NP3' cref='i73%0:t28' crefHead='अधिकारियों:i73'>
13	को	PSP	<fs af='को,psp,,,,,,' posn='130' drel='lwg__psp:अधिकारियों' chunkType='child:NP3' name='को'>
14	भी	RP	<fs af='भी,avy,,,,,,' posn='140' drel='lwg__rp:अधिकारियों' chunkType='child:NP3' name='भी' cref='i73%1:t28'>
15	निशाना	NN	<fs af='निशाना,n,m,sg,3,d,0,0' drel='pof:बनाया' posn='150' name='निशाना' chunkId='NP4' chunkType='head:NP4'>
16	बनाया	VM	<fs af='बना,v,m,sg,3,,या_जा+गा,yA' drel='ccof:कि' stype='declarative' posn='160' voicetype='active' vpos='tam_2' name='बनाया' chunkId='VGF2' chunkType='head:VGF2'>
17	जाएगा	VAUX	<fs af='जा,v,m,sg,3,,गा,gA' posn='170' drel='lwg__vaux:बनाया' chunkType='child:VGF2' name='जाएगा'>
18	जो	PRP	<fs af='जो,pn,any,pl,3,d,0,0' drel='k1:थे' posn='180' coref='अधिकारियों' name='जो' chunkId='NP5' chunkType='head:NP5' cref='i74%1:t28' crefHead='जो:i74'>
19	रक्षा	NNC	<fs af='रक्षा,n,f,sg,3,d,0,0' posn='190' drel='pof__cn:सौदे' chunkType='child:NP6' name='रक्षा' cref='i49%0:t14'>
20	सौदे	NN	<fs af='सौदा,n,m,sg,3,o,0_के_लिए,0' drel='rt:थे' posn='200' vpos='vib_3_4' name='सौदे' chunkId='NP6' chunkType='head:NP6' cref='i49%1:t14' crefHead='सौदे:i49' crefType='part-of:i48'>
21	के	PSP	<fs af='के,psp,,,,,,' posn='210' drel='lwg__psp:सौदे' chunkType='child:NP6' name='के'>
22	लिए	PSP	<fs af='लिए,psp,,,,,,' posn='220' drel='lwg__psp:सौदे' chunkType='child:NP6' name='लिए'>
23	जिम्मेदार	JJ	<fs af='जिम्मेदार,adj,any,any,,,,' drel='k1s:थे' posn='230' name='जिम्मेदार' chunkId='JJP' chunkType='head:JJP'>
24	थे	VM	<fs af='था,v,m,pl,3,,था,WA' drel='nmod__relc:अधिकारियों' stype='declarative' posn='240' voicetype='active' name='थे' chunkId='VGF3' chunkType='head:VGF3'>
25	.	SYM	<fs af='.,punc,,,,,,' drel='rsym:है' posn='250' name='.' chunkId='BLK' chunkType='head:BLK'>
</Sentence>


<Sentence id="4">
1	अटॅर्नी	NNC	<fs af='अटॅर्नी,n,m,sg,3,d,0,0' posn='20' drel='pof__cn:मिलन' chunkType='child:NP' name='अटॅर्नी' cref='i1%0:t1'>
2	जनरल	NNC	<fs af='जनरल,n,m,sg,3,d,0,0' posn='30' drel='pof__cn:मिलन' chunkType='child:NP' name='जनरल' cref='i1%1:t1' crefHead='जनरल:i1' crefType='part-of:i1'>
3	मिलन	NNPC	<fs af='मिलन,n,m,sg,3,d,0,0' posn='40' drel='pof__cn:बनर्जी' chunkType='child:NP' name='मिलन' cref='i2%0:t1'>
4	कुमार	NNPC	<fs af='कुमार,n,m,sg,3,d,0,0' posn='50' drel='pof__cn:बनर्जी' chunkType='child:NP' name='कुमार' cref='i2%0:t1'>
5	बनर्जी	NNP	<fs af='बनर्जी,n,any,sg,3,o,0_ने,0' drel='k1:लिखा' posn='60' vpos='vib_6_RP' name='बनर्जी' chunkId='NP' chunkType='head:NP' cref='i2%1:t1' crefHead='बनर्जी:i2' crefType='part-of:i1'>
6	ने	PSP	<fs af='ने,psp,,,,,,' posn='70' drel='lwg__psp:बनर्जी' chunkType='child:NP' name='ने'>
7	भी	RP	<fs af='भी,avy,,,,,,' posn='80' drel='lwg__rp:बनर्जी' chunkType='child:NP' name='भी'>
8	इस	DEM	<fs af='यह,pn,any,sg,3,o,,' posn='90' drel='nmod__adj:हफ्ते' chunkType='child:NP2' name='इस'>
9	हफ्ते	NN	<fs af='हफ्ता,n,m,sg,3,o,0,0' drel='k7t:लिखा' posn='100' name='हफ्ते' chunkId='NP2' chunkType='head:NP2'>
10	रक्षा	NNPC	<fs af='रक्षा,n,f,sg,3,d,0,0' posn='110' drel='pof__cn:सचिव' chunkType='child:NP3' name='रक्षा' cref='i4%0:t2'>
11	-	SYM	<fs af='-,punc,,,,,,' posn='120' drel='rsym:सिंह' chunkType='child:NP3' name='-' cref='i4%0:t2'>
12	सचिव	NNP	<fs af='सचिव,n,m,sg,3,d,0,0' posn='130' drel='nmod__adj:सिंह' chunkType='child:NP3' name='सचिव' cref='i4%1:t2' crefHead='सचिव:i4' crefType='part-of:i4'>
13	अजय	NNPC	<fs af='अजय,n,m,sg,3,d,0,0' posn='140' drel='pof__cn:सिंह' chunkType='child:NP3' name='अजय' cref='i5%0:t2'>
14	विक्रम	NNPC	<fs af='विक्रम,n,m,sg,3,d,0,0' posn='150' drel='pof__cn:सिंह' chunkType='child:NP3' name='विक्रम' cref='i5%0:t2'>
15	सिंह	NNP	<fs af='सिंह,n,m,sg,3,o,0_को,0' drel='k4:लिखा' posn='160' vpos='vib_vib_7' name='सिंह' chunkId='NP3' chunkType='head:NP3' cref='i5%1:t2' crefHead='सिंह:i5' crefType='part-of:i4'>
16	को	PSP	<fs af='को,psp,,,,,,' posn='170' drel='lwg__psp:सिंह' chunkType='child:NP3' name='को'>
17	एक	QC	<fs af='एक,num,any,any,,any,,' posn='180' drel='nmod__adj:पत्र' chunkType='child:NP4' name='एक' cref='i76%0:t29'>
18	पत्र	NN	<fs af='पत्र,n,m,sg,3,d,0,0' drel='k2:लिखा' posn='190' name='पत्र' chunkId='NP4' chunkType='head:NP4' cref='i76%1:t29' crefHead='पत्र:i76'>
19	लिखा	VM	<fs af='लिख,v,m,sg,3,,या_था,yA' stype='declarative' posn='200' voicetype='active' vpos='tam_2' name='लिखा' chunkId='VGF' chunkType='head:VGF'>
20	था	VAUX	<fs af='था,v,m,sg,3,,था,WA' posn='210' drel='lwg__vaux:लिखा' chunkType='child:VGF' name='था'>
21	.	SYM	<fs af='.,punc,,,,,,' drel='rsym:लिखा' posn='220' name='.' chunkId='BLK' chunkType='head:BLK'>
</Sentence>


<Sentence id="5">
1	इसमें	PRP	<fs af='यह,pn,any,sg,3,o,में,meM' drel='k7:कहा' posn='10' name='इसमें' chunkId='NP' chunkType='head:NP' cref='i75%1:t29' crefHead='इसमें:i75'>
2	बनर्जी	NNP	<fs af='बनर्जी,n,any,sg,3,o,0_ने,0' drel='k1:कहा' posn='20' vpos='vib_2' name='बनर्जी' chunkId='NP2' chunkType='head:NP2' cref='i3%1:t1' crefHead='बनर्जी:i3' crefType='part-of:i2'>
3	ने	PSP	<fs af='ने,psp,,,,,,' posn='30' drel='lwg__psp:बनर्जी' chunkType='child:NP2' name='ने'>
4	कहा	VM	<fs af='कह,v,m,sg,3,,या_था,yA' stype='declarative' posn='40' voicetype='active' vpos='tam_2' name='कहा' chunkId='VGF' chunkType='head:VGF'>
5	था	VAUX	<fs af='था,v,m,sg,3,,था,WA' posn='50' drel='lwg__vaux:कहा' chunkType='child:VGF' name='था'>
6	कि	CC	<fs af='कि,avy,,,,,,' drel='k2:कहा' posn='60' name='कि' chunkId='CCP' chunkType='head:CCP'>
7	नए	JJ	<fs af='नया,adj,m,sg,,o,,' posn='70' drel='nmod__adj:हलफनामे' chunkType='child:NP3' name='नए'>
8	हलफनामे	NN	<fs af='हलफनामा,n,m,sg,3,o,0_का,0' drel='r6:जोर' posn='80' vpos='vib_3' name='हलफनामे' chunkId='NP3' chunkType='head:NP3'>
9	का	PSP	<fs af='का,psp,m,sg,,d,,' posn='90' drel='lwg__psp:हलफनामे' chunkType='child:NP3' name='का'>
10	जोर	NN	<fs af='जोर,n,m,sg,3,d,0,0' drel='k1:होना' posn='100' name='जोर' chunkId='NP4' chunkType='head:NP4'>
11	उन	DEM	<fs af='वह,pn,any,pl,3,o,,' posn='110' drel='nmod__adj:लोगों' chunkType='child:NP5' name='उन'>
12	लोगों	NN	<fs af='लोग,n,m,pl,3,o,0_पर,0' drel='k7:होना' posn='120' vpos='vib_3' name='लोगों' chunkId='NP5' chunkType='head:NP5'>
13	पर	PSP	<fs af='पर,psp,,,,,,' posn='130' drel='lwg__psp:लोगों' chunkType='child:NP5' name='पर'>
14	केंद्रित	JJ	<fs af='केंद्रित,adj,any,any,,,,' drel='pof:होना' posn='140' name='केंद्रित' chunkId='JJP' chunkType='head:JJP'>
15	होना	VM	<fs af='हो,v,m,any,any,,ना_चाहिए,nA' drel='ccof:कि' stype='declarative' posn='150' voicetype='active' vpos='tam_2' name='होना' chunkId='VGF2' chunkType='head:VGF2'>
16	चाहिए	VAUX	<fs af='चाहिए,v,any,any,any,,0,0' posn='160' drel='lwg__vaux:होना' chunkType='child:VGF2' name='चाहिए'>
17	जिन	DEM	<fs af='जो,pn,any,pl,3,o,,' posn='170' drel='nmod__adj:लोगों2' chunkType='child:NP6' name='जिन'>
18	लोगों	NN	<fs af='लोग,n,m,pl,3,o,0_को,0' drel='k2:ठहराया' posn='180' coref='लोगों' vpos='vib_3' name='लोगों2' chunkId='NP6' chunkType='head:NP6'>
19	को	PSP	<fs af='को,psp,,,,,,' posn='190' drel='lwg__psp:लोगों2' chunkType='child:NP6' name='को'>
20	नियंत्रक	NNPC	<fs af='नियंत्रक,n,m,sg,3,d,0,0' posn='200' drel='pof__cn:परीक्षक' chunkType='child:NP7' name='नियंत्रक' cref='i38%0:t11'>
21	एवं	NNPC	<fs af='एवं,avy,,,,,,' posn='210' drel='pof__cn:परीक्षक' chunkType='child:NP7' name='एवं' cref='i38%0:t11'>
22	महालेखा	NNPC	<fs af='महालेखा,n,m,sg,3,d,0,0' posn='220' drel='pof__cn:परीक्षक' chunkType='child:NP7' name='महालेखा' cref='i38%0:t11'>
23	परीक्षक	NNP	<fs af='परीक्षक,n,m,sg,3,o,0,0' drel='r6:रिपोर्ट' posn='230' name='परीक्षक' chunkId='NP7' chunkType='head:NP7' cref='i38%1:t11' crefHead='परीक्षक:i38' crefType='part-of:i38'>
24	(	SYM	<fs af='(,punc,,,,,,' posn='240' drel='rsym:कैग' chunkType='child:NP8' name='('>
25	कैग	NNP	<fs af='कैग,n,m,sg,3,o,0,0' drel='rs:परीक्षक' posn='250' name='कैग' chunkId='NP8' chunkType='head:NP8' cref='i39%1:t11' crefHead='कैग:i39' crefType='part-of:i38'>
26	)	SYM	<fs af='),punc,,,,,,' posn='260' drel='rsym:कैग' chunkType='child:NP8' name=')'>
27	की	PSP	<fs drel='fragof:परीक्षक' name='की' chunkId='FRAGP' chunkType='head:FRAGP'>
28	रिपोर्ट	NN	<fs af='रिपोर्ट,n,f,sg,3,o,0_में,0' drel='k7:ठहराया' posn='280' vpos='vib_2' name='रिपोर्ट' chunkId='NP9' chunkType='head:NP9'>
29	में	PSP	<fs af='में,psp,,,,,,' posn='290' drel='lwg__psp:रिपोर्ट' chunkType='child:NP9' name='में'>
30	जिम्मेदार	JJ	<fs af='जिम्मेदार,adj,any,any,,,,' drel='k2s:ठहराया' posn='300' name='जिम्मेदार' chunkId='JJP2' chunkType='head:JJP2'>
31	ठहराया	VM	<fs af='ठहरा,v,m,sg,3,,या_जा+या१_था,yA' drel='nmod__relc:लोगों' stype='declarative' posn='310' voicetype='passive' vpos='tam_2_3' name='ठहराया' chunkId='VGF3' chunkType='head:VGF3'>
32	गया	VAUX	<fs af='जा,v,m,sg,3,,या१,yA1' posn='320' drel='lwg__vaux:ठहराया' chunkType='child:VGF3' name='गया'>
33	था	VAUX	<fs af='था,v,m,sg,3,,था,WA' posn='330' drel='lwg__vaux:ठहराया' chunkType='child:VGF3' name='था2'>
34	.	SYM	<fs af='.,punc,,,,,,' drel='rsym:कहा' posn='340' name='.' chunkId='BLK' chunkType='head:BLK'>
</Sentence>


<Sentence id="6">
1	दूसरी	QO	<fs af='दूसरा,num,f,sg,,d,,' drel='sent-adv:बताया' posn='10' name='दूसरी' chunkId='NP' chunkType='head:NP'>
2	ओर	NST	<fs af='ओर,nst,f,sg,3,d,,' posn='20' drel='lwg__psp:दूसरी' chunkType='child:NP' name='ओर'>
3	,	SYM	<fs af='COMMA,punc,,,,,,' posn='30' drel='rsym:दूसरी' chunkType='child:NP' name=','>
4	कांग्रेस	NNP	<fs af='कांग्रेस,n,f,sg,3,d,0,0' posn='40' drel='nmod__adj:महासचिव' chunkType='child:NP2' name='कांग्रेस' cref='i6%0:t3,i46%1:t13' crefHead='कांग्रेस:i46' crefType='part-of:i46'>
5	महासचिव	NN	<fs af='महासचिव,n,any,sg,3,o,0,0' drel='nmod:सोनी' posn='50' name='महासचिव' chunkId='NP2' chunkType='head:NP2' cref='i6%1:t3' crefHead='महासचिव:i6' crefType='part-of:i6'>
6	अंबिका	NNPC	<fs af='अंबिका,n,f,sg,3,d,0,0' posn='60' drel='pof__cn:सोनी' chunkType='child:NP3' name='अंबिका' cref='i7%0:t3'>
7	सोनी	NNP	<fs af='सोनी,n,f,sg,3,o,0_ने,0' drel='k1:बताया' posn='70' vpos='vib_3' name='सोनी' chunkId='NP3' chunkType='head:NP3' cref='i7%1:t3' crefHead='सोनी:i7' crefType='part-of:i6'>
8	ने	PSP	<fs af='ने,psp,,,,,,' posn='80' drel='lwg__psp:सोनी' chunkType='child:NP3' name='ने'>
9	शुक्रवार	NNP	<fs af='शुक्रवार,n,m,sg,3,o,0_को,0' drel='k7t:बताया' posn='90' vpos='vib_2' name='शुक्रवार' chunkId='NP4' chunkType='head:NP4'>
10	को	PSP	<fs af='को,psp,,,,,,' posn='100' drel='lwg__psp:शुक्रवार' chunkType='child:NP4' name='को'>
11	इन	DEM	<fs af='यह,pn,any,pl,3,o,,' posn='110' drel='nmod__adj:खबरों' chunkType='child:NP5' name='इन'>
12	खबरों	NN	<fs af='खबर,n,f,pl,3,o,0_को,0' drel='k2:बताया' posn='120' vpos='vib_3' name='खबरों' chunkId='NP5' chunkType='head:NP5'>
13	को	PSP	<fs af='को,psp,,,,,,' posn='130' drel='lwg__psp:खबरों' chunkType='child:NP5' name='को2'>
14	बेबुनियाद	JJ	<fs af='बेबुनियाद,adj,any,any,,,,' drel='k2s:बताया' posn='140' name='बेबुनियाद' chunkId='JJP' chunkType='head:JJP'>
15	बताया	VM	<fs af='बता,v,m,sg,3,,या,yA' stype='declarative' posn='150' voicetype='active' name='बताया' chunkId='VGF' chunkType='head:VGF'>
16	कि	CC	<fs af='कि,avy,,,,,,' drel='rs:खबरों' posn='160' name='कि' chunkId='CCP' chunkType='head:CCP'>
17	फर्नाडिज़	NNP	<fs af='फर्नाडिज़,n,m,sg,3,o,0_को,0' drel='k4:है' posn='170' vpos='vib_2' name='फर्नाडिज़' chunkId='NP6' chunkType='head:NP6' cref='i12%1:t4' crefHead='फर्नाडिज़:i12' crefType='part-of:i11'>
18	को	PSP	<fs af='को,psp,,,,,,' posn='180' drel='lwg__psp:फर्नाडिज़' chunkType='child:NP6' name='को3'>
19	'1	SYM	<fs af='1,punc,,,,,,' 1' posn='190' drel='rsym:चिट' chunkType='child:NP7' name=''>
20	क्लीन	NNC	<fs af='क्लीन,adj,any,any,,o,,' posn='200' drel='pof__cn:चिट' chunkType='child:NP7' name='क्लीन'>
21	चिट	NN	<fs af='चिट,n,f,sg,3,o,0_का,0' drel='r6:मसले' posn='210' vpos='vib_5' name='चिट' chunkId='NP7' chunkType='head:NP7'>
22	'2	SYM	<fs af='2,punc,,,,,,' 2' posn='220' drel='rsym:चिट' chunkType='child:NP7' name=''>
23	के	PSP	<fs af='का,psp,m,sg,,o,,' posn='230' drel='lwg__psp:चिट' chunkType='child:NP7' name='के'>
24	मसले	NN	<fs af='मसला,n,m,sg,3,o,0_पर,0' drel='k7:है' posn='240' vpos='vib_2' name='मसले' chunkId='NP8' chunkType='head:NP8'>
